text,dataset,label
@AngieDeviluke Lo unico que te mereces por ser una puta barata jajaja,ibereval,1
"Paso lo que tanto se esperaba, se lo merecia por hijo de puta @yaoecabrera https://t.co/SkMjmR4hB5",ibereval,0
Feliz año chavaleria por todos los grandes que sois a veces que tengáis un año de puta madre que os lo merecéis,ibereval,0
@mili_Brujita Puta madre que desgracia del paiz un terruco probado asesino indultado enseñando en la primera univers del paiz que dicen ahira caraji los rabanos de M,ibereval,0
@TheGrefgYT @LVPibai Ostia puta :v con la tonterías ya empezamos,ibereval,0
"Me voy a meter en un tema delicado pero ya fue, para mi si una mujer es 'puta' no está mal mientras no hiera a nadie, si es soltera y le gusta estar con 20 chabones diferentes solteros, todo bien, es diferente cuando se hiere a otra persona,tanto su pareja como la pareja del otro",ibereval,0
Esto es provocación. Hijo de puta. https://t.co/wkLpJPDiCq,ibereval,0
"estoy en contra del aborto, el acoso, el suicidio y la violacion fake 😡😡😡!!",ibereval,0
"@lizardoponce Cállate la puta madreee, ENVÍA BAILA FLOR AL 13013",ibereval,1
@FlalaU_ @UnJoseHabla Callate puta,ibereval,1
@_nerearivas_ Vos callate que por vos puse el 'tiene que ver al novio' puta,ibereval,1
@ximeenavega Puta siempre oe' No te olvides lo que siempre me has querido enseñar y por mensa no aprendo jaja,ibereval,1
K pesao eres hostia puta no ves la hora k esssss???? Callateeee laputa bocaaaaa,ibereval,0
@AnntoIglesias HIJA DDE PUTA TE LO MERECES POR TOFAS LAS VECES QUE LO HICISTE,ibereval,1
La puta madre no te enseñaron a golpear la puerta 😧,ibereval,0
"Cristina ve cámaras y se descontrola. No es cadena, la puta madre callate ya.",ibereval,1
@boshe30 Callate puta cerda xao t odio puta chuky,ibereval,1
Noemí no se cansa de ser un icono y provocar a las trompetas y yo me lo estoy pasando de puta madre https://t.co/vgXpoA8cXJ,ibereval,0
Claro que sí: 'El feminismo ideológico es un paso en el proceso de deconstrucción de la persona' http://t.co/lKwmK9MtuQ,ibereval,1
#AlCongresoPorLosJubilados carrio no sirve lo que decis hija de puta!!! Callate gorda pendonrchaa!!! Caguenla a palos!!,ibereval,1
@YoSoyAntrax el juego de puta madre tio te lodigo y el video la risa te tendria que enseñaryoajjaja mentira <3 cuidate bro,ibereval,0
"me estoy echando #ELCHISMESITO (porque mi puta tableta fallo) y NO ES POSIBLE EL DRAMA QUE PUEDE PROVOCAR UN PUTO DIBUJO, DIOSITO.",ibereval,0
"No me viste borracha, no me viste loca por nadie, simplemente no me viste. Así que cállate la puta boca.",ibereval,0
@pocologicos Más que grasa esa mujer es una hija de puta...,ibereval,1
NO A VER CALLATE VALE ME CAGO EN LA PUTA SIGUE Y CALLATE VAMOS ESCRIBE BASTA DE DOLOR EN EL PECHO https://t.co/zydY3XNreX,ibereval,0
"Marco Arana @vozdelatierra, eres un hijo de puta. Mereces el olvido. Todo el día diciendo que esto es golpe y votaste a favor. Hijo de puta.",ibereval,0
@magerbon NO PODÉS SER TAN FORRO O TAN HIJO DE PUTA. Q DIOS TE DÉ MUCHA ENFERMEDAD DE TODO TIPO. Mereces lo peor del mundo,ibereval,0
"Casi una puta hora esperando al tonto de @antonio_zape. Te voy a matar. PD: de nada por el spoiler, te lo mereces.",ibereval,0
"Son unos hijos de mil puta, porque tienen que hacer eso, ella no se merecía eso, nadie se lo merece.",ibereval,0
En que momento esa niñita se volvió tan Puta?? Solo sube fotos enseñando las bubis,ibereval,1
@MarhwissAlone @Imvxlgez Lo peor que ni da ni puta gracia LoL tu eres él único subnormal que le mira cara de eso pinche meco que le qlea,ibereval,0
@drawman675 @Otrafachamas1 @ForretsGump Tu no te mereces q yo me esfuerce en poner ni una #puta coma para q te ahogues al leer #bastardo,ibereval,1
"AAAAH vale vale, ya me he aclarado jajajajajaja Pues ojalá, que me pareces un tío de puta madre y te mereces lo mejor. ¿Y porq... — Son monisimos porque un ente superior los diseñó el uno para el otro, porque voy a ser su padrino... https://t.co/2SQ864Jj4t",ibereval,0
'Mi novia es sevillista y es una puta más'. Una muestra más para corroborar que no hace falta tener cerebro para jugar al fútbol (y de nuevo el Betis...) #KickOffMachirulos @Zurine3 @alejandrosanmo @ZCelemin @JuanyGar63 @fanetin @carnecrudaradio https://t.co/XXFAXOsijk,ibereval,1
"@LittleMissJoan puta madre que envidia y en la playa :,(, mereces un poco de odio pero al mismo tiempo mereces la labie.",ibereval,0
Lo bueno es que me dijo gracias y no callate puta como siempre 😰,ibereval,1
Debería sacar un libro donde se cuente todas las veces que me han deseado la muerte por tonterías. (Esta puta payasa me deseo la muerte dos veces por un puto dibujo de mierda.Para echarse a reír.) https://t.co/jD7uY0cUMq,ibereval,1
@Berenjeno_ Te mereces todos los regalos del mundo berenjeno feliz Navidad me cago en la puta,ibereval,0
@Pablo_Iglesias_ Qué bonita frase la de hijo de puta verdad? Tú eres el que luchas por la igualdad de las mujeres? ah no te dedicas a poner travestidos en las carroza. anda y vete a cagar,ibereval,0
Que alguien le diga a Eusebio que pongan a Janu a enseñarle a diblar a Odriozola que no tiene ni puta idea.,ibereval,0
"@feliballero Bue cállate porque te mando a la policia a que te revise toda la casa, tenes medio placard mío hijo de puta",ibereval,0
@TSanchisG @DeluxeSabado @antena3com Tu eres un friki y un ladrón...paga lo q debes.Te vas a quedar en la puta calle.,ibereval,0
"@JoseAGemio13 @ManuelPandolfo @Jose85hu Antes de inventar cállate la puta boca, no sabéis ni qué hacer ya. Escuece, escuece mucho!!!! https://t.co/h0OgLt3mDc",ibereval,0
@mfp777 @CONCEPCINMARTNE @japtapias @LaVanguardia Que tonterías dices tío... No tienes ni puta idea de nada... Xd los bots pueden decir todas las cosas emotivas k sus programadores quieran y además ya hay IAs que emula sentimientos hace décadas xd típico ,ibereval,0
@Shariit_Rgueez @_Axxelo Cállate. Tú eres bien zorra. 🌚❤,ibereval,1
Te mereces q vuelva y te escupa en la cara y le de un bofetón al otro... un poco de humildad hija de la gran puta,ibereval,1
@MalachinaChiara CALLATE HIJA DE PUTA NO TE PERMITO NI QUE DIGAS EL NOMBRE HASTA QUE LA TERMINE,ibereval,1
-siempre yendo en contramano -Son todas diagonales la puta que lo parió Carla cállate Ya estaba re caliente papucho,ibereval,0
@IgnCaceres87 @andresocanacope @eldesmarque_rbb Llamar 'puta' a una mujer es algo más que desafortunado pero allá vosotros...,ibereval,0
"@Bertyn68 @3gerardpique @realmadrid La puta prensa siempre está callada 😡. Si fuese alguien del @realmadrid, estarían todo el día hablando de ello.",ibereval,0
"@gerardotc Y tu eres un racista de mierda que ahora es progre, revienta hijo de puta",ibereval,0
@_E_Villalva Jajajajajajajajajajajajajjajajajajajaja cállate puta reventada. En 4 años me recibo ahre yaki,ibereval,1
Que te pasa mardito? yo soy puta pq quiero ser puta no pq me pasó algo malo... Cállate https://t.co/5569CtRrPG,ibereval,0
@OficialYuri De hecho Dios vomita a los tibios. Y tu eres tibia. Hipócrita. Puta a escondidas. Doble moral. Ya estas vomitada https://t.co/noOHOXP11u,ibereval,1
La puta madre el amor que siento por mi novia es increible seguro me muero de diabetes https://t.co/VOifSlTOyF,ibereval,0
"@lovelysrivera LA PUTA MADRE MAR ME MORI GRACIAS TE QUIERO <3 Bue soy buena porque tu eres re linda persona y me agradas mucho, aaay Brent es un amor, jsjs quiero hablarte pero a veces siento que te aburro :( toy feliz eres la primera en hacerme esto ahre",ibereval,0
@Edrick_ntz Tú eres mi puta.,ibereval,1
@LVPibai Pues q sepas q con franco eso no pasaba,ibereval,0
Feliz año a todo el mundo!! Menos a esos hijos de puta que hacen las bromas de 'no como desde el año pasado'. Mereceis plomo en pecho❤❤❤,ibereval,0
Okeyy puta envíame una enseñando un poco mas y te tradeo en Ebay por una nintendo switch que tengo ganas de jugar al super mario ( eso es que tienes mucho valor para mi) https://t.co/5yNotSLhmu,ibereval,1
"@diarioas @As_TomasRoncero Llora,puto gordo.Es lo que te mereces,mierdoso hijo de puta,siuuuuuuuuubnormallllll",ibereval,0
@PatricioMery @Pontifex_es Callate bobo hijo de puta bestia humana lacra asquerosa izquierdistas rateros mal paridos,ibereval,0
"@Danti64_ @jaz_f45 jajaja cállate hijo de puta, como vas a decir esa Burrada #Globoludo te comió el cerebro la TV basura",ibereval,0
@iTzAngelZzz @xxxeyeless Haber pendejo tu ni eres top ni de tu puta casa mejor callate ya alv,ibereval,0
Quien te ha operado esos piños caballos que tiens? Ahh y déjà de reírte tanto y enseñar tu puta piñata @Kiko_Hernandez,ibereval,1
"@tv3cat, ese agujero lleno de hijos de puta. Os mereceis que gane Inés y cierre vuestra basura de televisión. https://t.co/K8Mmva5FOD",ibereval,0
@patricionavia @ferperezc Cállate weon vendió. Cómo si no trabajáramos hijo de la gran puta!,ibereval,0
"@CamiOlaviaga Cállate ojalá, encima lo que me había gustado me quedaba grande puta vida",ibereval,0
"'Tidi vii ni is nividid, is nichi biini' cállate hija de tu puta madre.",ibereval,1
"Que tan hijo de puta tenes que ser, que tan enfermo tenes que estar para hacerle daño a un animal. Te mereces la peor de las muertes.",ibereval,0
— Yo prefiero mandar audios de dos minutos por whatssap en vez de escribir. — Tú eres un hijo de puta.,ibereval,0
@pabloiria @focusings Pablo callate de una puta vez. Te has ganado otro strike.,ibereval,0
@MChelowsky @zayndebnm Pero qué dices de hatear? Si no tienes ni puta idea cállate,ibereval,0
"Me enseñaron todos los modales habidos y por haber, PERO TENGO MIOPIA LA PUTA QUE TE PARIO. https://t.co/oZP0fYVpPn",ibereval,1
"@clarincom Hijo de mil puta, atorrante , 30 AÑOS DE CÁRCEL TE MERECES ....!!",ibereval,0
"@DalasReview Cállate la puta boca, a nadie le importa tus putos videos de una hora con 60 anuncios, tu vida es una farsa. Tus videos son buenos pero fuera de tu humor sos una mierda, si te dedicaras a tus videos y no en ir tirando mierda falsa tendrías un",ibereval,0
"Según mi abuela Natacha Jaitt se merecía que le pegue su ex. Por haberle hecho 'eso' a Latorre, por qué es puta, por qué salió tarde, por qué fue mala toda la vida. https://t.co/cMGdAYrkdC",ibereval,1
@_Dxku_ @goneguru4 Ti o cállate la puta boca y déjala en paz por que sabemos que no nos darás la razón así que dejemos el tema,ibereval,0
"Pero si no sabes una puta mierda de criminología ni de psicopatía, anda cállate gilipollas https://t.co/DWqQYBcONc",ibereval,0
"Se pensaron que me iba a quedar callada y les di con todo a los hijos de puta estos, siempre una historia nueva",ibereval,0
@SilvanaGiudici @PatoBullrich CALLATE GORDA PUTA CONCHA SUCIA MAL TEÑIDA,ibereval,1
austin mahone callate hijo de puta solo quiero oir a abraham,ibereval,1
"@_Moroncito_ Callate la boca! Subnormal, que no tienes ni puta idea de fútbol",ibereval,0
"Despacio sobre mi, mirándome cachonda, besándome sin deejar de moverte, tu coño aprieta fuerte mi polla que entra y… https://t.co/VWtKyQAEyj",ibereval,1
"@irreductibleUS Vale crack, defenderé a quien me salga de la polla no todos vamos a ser tan ignorantes como tú, hez.",ibereval,0
"Este 2018 les he tuiteado como la puta verga que soy, ya se merecían mi regreso.",ibereval,0
"@ertenembaum callate infeliz hijo de puta, sos una mierda tenembaun, sos un hijo de puta y ahora te haces el solidario, andate a la puta que te pario mierda sorete de periodista",ibereval,0
@Brunogigena15 Cállate puta no grites,ibereval,1
"@vikidonda Sos una impresentable roñosa, no mereces el lugar que ocupas, no se te cae una puta idea además de hipócrita que no soporta el debate",ibereval,1
@Solanopo Se merecían 40 balazos en la nuca hijos de puta la represiónque no fue tal fue pq agredieron con todo ustedes forros,ibereval,0
"@vozdelatierra Puta que te pasaste de pendejo para salir a decir una sola palabra, tú eres tan o más responsable de esta calamidad con tu pensamiento arcaico e irracional.",ibereval,0
siempre me enseñaron a defender mis opiniones pero puta que es mejor quedarse callada aunque me hierva la sangre,ibereval,0
"@PabloSobrado7 claro, como tu eres un subnormal retrasado venido de otra planeta. Voy a ir a tu puta casa a romperte un brazo.",ibereval,0
Mami no es que yo te quiera decir puta pero si tu eres bien putaputaputaputaputaputaaa 💣🎊,ibereval,1
@3gerardpique Tú eres lo más hijo de puta que ha pisado la tierra. Fuera de la selección cabrón!,ibereval,0
@JovesSCC @guardiacivil Estos miserables q pueden enseñar más q su puta basura nazionalista... No tienen mas nada q enseñar,ibereval,0
@Guardiolinhoo Callate payaso.Puta Barça.Puta Catalunya.,ibereval,0
Estoy llorando... pero de felicidad te lo re merecías hijo de puta https://t.co/qiDmpmF7zh,ibereval,0
Como odio la gente impuntual la puta madreeee y tu chica es impuntual encima,ibereval,1
Pero que coño le pasa esta puta noche a la naranjo!!??? Eres consciente de las tonterías que has soltado hoy por tu boca!??,ibereval,0
"Y si obvio nada mas lindo q dormir, aparte callate puta https://t.co/TkZ4OulJ4g",ibereval,1
"@Zalaca1 @Zurine3 @vmm7773 Lo desconocía eso, lo que use tipejo para defender a una escoria como esos, no justifica ir en contra del cine porno o cine para adultos que es como se conoce, cierto es que si miras porno desde muy joven puedes hacerte una idea",ibereval,0
@chrisdielshines @dimelozabdi_ Vos sos la puta ama callate,ibereval,1
@JLozanoA @alelagunes TU ERES HECES LAME HUEVOS HIJO DE PUTA,ibereval,0
Que por poco lo NOMINAN os voy a matar!!!!!!! HIJOS DE PUTA! NO OS MERECÉIS MIS RESPETOS CABRONES LOSS QUE HABÉIS FALLADO HOY A ALFRED. CABRONES DE MIERDA!!!! #OTGala7,ibereval,0
"Adán: Mi novia es Sevillista y es una Puta más!!!! 👍👌 esto confirma que de pequeño te hicieron una lobotomía y claro, así quedó el niño https://t.co/wHL0bULu0L",ibereval,1
@CastelliJonesA @BumperCrop1 Pero cállate! Dejá de justificar las cagadas de ese hijo de puta que fundió la economía de un país. Y sácate el casete de los peronchos y los k y toda la mar en coche y agarrá un libro de historia y economía porque estás pasan,ibereval,0
@skrrrcuest___ @nizar8_cr @XcuestCR @DisjokersHD @david_gutty Ea tío pues deja de insultar y callate la puta boca y por lo menos argumentame como estoy haciendo yo,ibereval,0
"@Putas_Virgenes Además del acoso, es que tu eres diametralmente distinta a la Barbie 🤔",ibereval,1
@Criscg2 @s0ymia Tú eres un@ niñ@ que no sabe nada de la vida cuando te toque pasar hambre me voy a reír en tu puta cara,ibereval,0
@amarrhadi10 @_zurdox @Anakmerapimount @ultras_barras CÁLLATE DE UNA PUTA VEZ,ibereval,0
Pegar y putear a una mujer es tan de cagón. Hijos de puta,ibereval,0
@JordiWild bua que buena Jordi los five finger dead punch 🔥🔥🔥🔥🔥🔥🔥 yeah pásatelo de puta madre te lo mereces muchísimo yeah a rockear siempr,ibereval,0
@Gersoto88 @goguevar @gobierno Ya cállate de una puta vez Gerardo,ibereval,0
"@FacuFernandez53 ay facu la puta madree Vas a crecer muchísimo mas, sos un genio y te mereces de todo Te amo🔆 Siempre juntos",ibereval,0
"Jorge, cállate la puta boca xddd Dices eso de que lo de Rubén lo ha beneficiado como si hubiese quedado como víctima y haya ganado por eso cuando si ha ganado ha sido por lo genial concursante que fue en todo momento, no jodas. #FinalGH",ibereval,0
@Yolandamar3 Los musulmanes no tienen ni puta idea de lo que es una mujer. Para ellos las mujeres son esclavas.,ibereval,0
"@noah_schnapp se merecía una nominación, estuvo de puta madre está temporada.",ibereval,0
"Si no tienes ni puta idea, callate, y si sabes algo, trata de discutirlo con esa persona, llevo desde los 7 años tocando hardware y me toca la moral la gente que se cree mejor que tú y en su vida ha leido una página, cuando yo he estado ayudando en una",ibereval,0
@5ANTYXD @JoaquinPutoAmo Según los medios dicen que te calles la puta boca,ibereval,0
"@Christian_1903 HAS RECORTADO A GODÍN, HIJO DE PUTA, NO TE MERECES VIVIR",ibereval,1
@DrodriguezVen Cállate la jeta mardito feto ambulante. Te vas a morir como una perra hija de la gran puta.,ibereval,1
@FulgencioBarrad Callate hijo de puta vee a lleida i me lo dices a la cara cerdo,ibereval,0
"'Lamentables provocaciones' és la concha de tu madre, hijo de puta https://t.co/JQcGDSb9mG",ibereval,0
"@NorenebergNacho la puta, cállate nomas",ibereval,0
- Callaté Visto Que Te Dejo En Puta🎤🎶,ibereval,0
"Esto no es provocacion, esto es ser un total hijo de puta, no se trata de River y Boca, ni Independiente, nos insulta a todo el pais https://t.co/9sCbS5Nahu",ibereval,0
Hay una chica que grita como la puta madre CALLATE POR DIOS #CNCOConSG,ibereval,1
@amparolasheras @gabrielrufian Amparo un porro Amparo po zi😂😂😂era bastante mejor persona q tú pq tú eres una perra sarnosa ponte el chip por si te escapas https://t.co/aoxLoYaW95,ibereval,1
"ESTOY ENAMORADA DE COMO SUENA LA VOZ DE CAMILA EN CROWN, ESTA MUJER ES ARTE LA PUTA MADRE",ibereval,0
"Tú... tú eres una puta, una puta una puta y una putaaaaaaa.",ibereval,1
"ella puede subir lo que quiera, si no te gusta simplemente ni la sigas, y desde cuando una chica es puta simplemente por poners... — aaaa que lindx!! si tienes razon, no le hago caso jajdjs <333 https://t.co/VdOlNIKG3z",ibereval,1
"@adrispears @7santy Tú eres la puta Beyoncé siempre, querido ❤",ibereval,1
"mi papá pensó q Luli rendía hoy y me preguntó cómo le fue, la puta madre papá cállate mejor😂",ibereval,0
@Joel_10_10 bueno q si que te calles de una puta vez y actualiza el fortnite,ibereval,0
@paulitachaves Callate hija de puta si no servís para una mierda y te venís a hacer la que laburás gato mantenido por el zoquete que tenés de marido débil mental la concha de tu bisabuela en tanga,ibereval,1
Y la Puta madre como nunca hicieron este baile 🤦‍♀️ las más niñas merecían la versión mejorada hecha por fede y Lau by Mati Napp 😢 podrían meter remake de peli 😢 #ModoFan https://t.co/f4yT65zbwv,ibereval,0
Ah no podes ser tan hijo de re mil puta la re cajeta de tu madre pendejo del orto mereces ser torturado https://t.co/hktW1IMIC2,ibereval,0
MORITE GOLPEADOR HIJO DE RE MIL PUTA NO TENDRÍAN NI QUE DARTE CÁMARA FORRO SOS UNA MIERDA. NO TE MERECES TENER UNA MINA COMO LAURA AL LADO.,ibereval,0
Maduro grandisimo hijo de puta cállate la boca no te cansas de cagarla cada vez que abres la boca que tipo tan aberrante y pesado!!,ibereval,0
"Tiene lo que te mereces jodida rata. Eres un analfabeto y una lacra para la raza humana @Albiol_XG a tu puta casa con la cara de lagarto que tienes, PERDEDOR",ibereval,0
@AlanGarciaPeru DIRAS AHORA Q ES UNA PATRAÑA Q TU ERES UN DIOS Q ERES INCORRUTIBLE CPNCHA DE TU PUTA MADRE LADRON PRESO TU KEIIKO Y PPK https://t.co/MQOqxNqktp,ibereval,0
"@DanielUrresti1 IMBECERRIL KENYI TE LA METIO SECO Y CON ARENA Y.. TE LO MERECES PUES IMBECIL DE MRD TARADO, IGNOTO, FUJIRRATA HIJO DE PUTA.",ibereval,0
Dios llevo toda la puta mañana escuchando a la china de gran hermano cantar pq mi madre no lo quiere quitar CALLATE NENA QUE CANTAS FATAL PESADA QUE TE ECHEN YA,ibereval,1
"@JLozanoA mejor callate hijo de tu puta madre tu eres huachicolero, y socio del cachetes, y no estas en la cárcel por este estúpido gobierno de robo y corrupcion...",ibereval,0
"@phdesign @mimaestradevida @Montserrat33 Cállate ardido, que jamás tendrás en tu puta vida una mujer así. Machista de mierda",ibereval,0
@NuriaCSopena @Zurine3 @MAMelladoF @josenietobar Coño ya!,ibereval,0
@Habubus_ PERO QUIEN ES. MATEO ahora tu eres mateo y m voy a la puta,ibereval,0
"Sois sucia y puta basura, se merecía ser favorita Amaia con toda la razón del mundo",ibereval,1
@vikidonda Cállate negra de mierda. Tu jefe político se cago en el los jubilados cuando fue jefe de gabinete. Flor de hija de puta Sos,ibereval,1
@Enriwhaaaaat @sofiafernanda29 CALLATE PUTA,ibereval,1
Jesus le mete ideas en la cabeza a Gabe la puta madre que lo parió cállate hombre,ibereval,0
yo: cerebro cállate de una puta vez con star wars cerebro: ( ͡° ͜ʖ ͡°) cerebro: te das cuenta de que... yo: mira ni se te ocurra cerebro: ... si darth vader no hubiera reventado alderaan kylo sería un príncipe disney,ibereval,0
Vamos vamos la puta madre lo dimos todos estoy tan feliz no pare de votar te adoro flor te mereces todo en esta vida #Showmach2017,ibereval,0
@pajaritaUNO Que rica panochota de Puta perra hambrienta lastima que estamos lejos yo te aria mi Puta te usaría como te mereces,ibereval,1
@Shrlttw Callate puta sidosa de mierda,ibereval,1
Joder Nagore cállate de una puta vez pesada de los cojones ay dios la odio por qué tan tonta diooos espero que no me denuncie y vaya a la cárcel por esto Nagore vete a llorar al Deluxe por tu nariz #myhyv,ibereval,1
@anaisbernal Si eres imbécil ahora te jodes.,ibereval,0
ya cállate puta ni eres oficial @exponatumachomx,ibereval,1
@fibertel le podrías enseñar a @TelefonicaComAr como dar un buen servicio? HACE DOS SEMANAS ESTOY SIN INTERNET LA PUTA MADRE,ibereval,0
"@K3RIIZMA @skrapzg @Bance @GiantsGaming Que si que te calles mono, a la puta selva a llorar basura",ibereval,0
"Encima callada porque claro, no puedo decir que yo estoy de puta madre así que bebo más. Veremos si salgo de aquí a 4 patas del pedo jajaja",ibereval,0
"No puedo parar de llorar, de reír, de cantar, de festejar. Como merecíamos esto, la re puta madre que los parió. DALE CAMPEOOOOON",ibereval,0
@xdelevmmzz @Anna_Kohana13 Cállate que es de mi pueblo puta zorra,ibereval,1
"A la señora que está hablando a pulmón con su amiga a 50cm de ella, cállate de una puta vez.",ibereval,1
"si el Leonel hijo de puta no me quiere enseñar a tocar la guitarra lo voy hacer sola, y ni pija le pienso pagar al rata de mi tío",ibereval,0
No te mereces que te coman el coño peor que yo😎 — Qué os pasa en la puta cabeza para escribirle a alguien estas cosas? Pregunto https://t.co/R7zDdKTtqj,ibereval,0
"había un chabon diciendo que carl merecía morir, bloqueado por hijo de puta #TWD8enFOX",ibereval,0
@XENlOH @damtehh Callate sapo conchetumare ijo la perra,ibereval,0
¿ no os pasa que cuando muchas tonterías se acumulan no parecen tonterías y estas de puta pena?,ibereval,0
"@FerranAixala Miss polígono... mira que q ciudadanos le tengo un asco tremendo, pero tú eres un hijo de puta con todas las letras. Q te jode que sea el partido más votado y se te nota. No rompas tu dni como hicieron unos cuantos hace unos meses anda",ibereval,0
@AngieDeviluke Te mereces toda mi verga por puta hermosa y para festejar año nuevo como la zorra come semen que eres hermosa,ibereval,1
@enkarny282 @irenejunquera No tienes ni puta idea.la melodia es mi novia es sevillista...una puta mas.,ibereval,1
"@SebasGames_ @Rubixsitx que fan que sos man la puta madre callate gordo hijo de mil puta, porque voy en donde estes y te juro que te pego una revolcada de piñas que no te imaginas lol",ibereval,0
Miki nadal callate la puta ducha de los cojones del papa,ibereval,0
No te veia del año... CÁLLATE CONCHETUMADRE FOME RECULIAO MUERETE LUEGO HIJO DE PUTA.,ibereval,0
"@MissManias_ @_Soletita Pero si sois las dos rubias, qué os voy a enseñar? Jajaja. Hijas de puta.",ibereval,1
@TarekWiliamSaab Y tu eres una PUTA muy util a maduro y la banda de delincuentes...,ibereval,0
#parejainfelizSDP lq mujer es lesbiana puta,ibereval,1
@ventiharmony MERECÍAN UNA PUTA BODA CON HIJOS ESA CASA QUE TOBY ESTABA CONSTRUYENDO LPM,ibereval,0
@SheForStyles Callate ya pedazo de rata q esa serie es una puta mierda como tú q eres una mierda q vergüenza de programa #putoot,ibereval,0
"- El otro día me comí a Laura es muy fácil que guarra jajajaja - Laura también te comió a ti entonces tú eres igual de guarro e igual de fácil. - Puto feminazi putas modas eres feminista solo para ligar bien queda gilipollas - em, ok",ibereval,1
"Ori, tu eres la excepción que cumple la regla, eres un hijo de puta y no hay mas (<3)",ibereval,0
Hermano el que el que dice puta a una mujer ofende al hombre también porque si las mujeres son putas todos nosotros somos cabrones y aparte como le diríamos a la mujer que nos pario madre puta o puta madre https://t.co/TPzI2p4sv7,ibereval,0
@TaquitoDeCecina Cállate perra trolls forevaa,ibereval,1
@VicttoriaBianca Cállate puta que voy a ir ese día y te va a caber,ibereval,1
ESCORPIONGOLDEN: MakotoG77 Fer_Gay Cállate puta,ibereval,1
el perro de mi vecina no para de ladrar la puta madre callatee,ibereval,0
@DIOSAYT @unaineira_04 @A_S_B_L_A_C_K Cállate perra,ibereval,1
"Neta que las morras que orinan 'de aguilita' me crean un issue bien cabrón. ¡¡¡ASÍ ENSUCIAN MÁS LA PUTA TAZA DEL BAÑO, RIDÍCULAS!!!",ibereval,1
@carlosj_almon Cállate perra,ibereval,1
@el_pais Tu te as ido por que no tienes ni puta idea de lo que es un hombre de idea tu eres un chaquetero fascista naci,ibereval,0
Iros a la PUTA MIERDA Mireya se merecía más quedarse #OTGala7,ibereval,0
"@mishelleha00 Ya cállate pinche marrana, ya corrieron a tu papá por tus pendejadas y sigues y sigues en tu puta vida entenderás la grandeza de este club",ibereval,1
@rodotailhade CALLATE NEGRO DEL ORTO...TE LE HACES EL MALO A UNA MUJER...LA RE PUTA MADRE QUE TE PARIO...CAGON!!!!,ibereval,0
@soficides Callate pedazo de PUTA,ibereval,1
@Republicana2018 Callate troll y la concha de tu puta madre. Dejá de decir pelotudeces que sólo te pueden creer los descebrados globoludos.,ibereval,0
"@total_paque tú eres gilipollas pava xDDDDDDDDDD si vas a casa de alguien no es su puta obligación hacerte comida distinta sabes nena que nadie es tu puto criado, a ver si con el tiempo empiezas a darte cuenta de que la vida real no es twitter, enga un be",ibereval,0
"Acoso, insultos… el separatismo vuelve a enseñar los colmillos tras el 'éxito' de Bruselas https://t.co/gKmYdb6vYo vía @libertaddigital",ibereval,0
"@antonio10gn @aarbeloa17 @JulittoM @XabiAlonso Y tú eres muy bueno con una polla en la boca, hijo de puta.",ibereval,0
Pero ¿que puta mierda de muerte le habéis hecho a Glenn? el se merecía lo mejor y sobretodo una muerte digna ¿qué os pasa en la cabeza?,ibereval,0
"@jotajordi13 Disculpa, tú eres ese al que llaman Jordi el niño polla?",ibereval,0
"Da asco el tipejo de la mesa que tiene el pelo polla en la garganta, haciendo campaña a los NAZIonalistas catalanes. #ObrasSijenaARV",ibereval,0
@TitoHunterLoL Callate q el viernes t vas a llevar un puñetazo trozo d escoria,ibereval,0
"@SergioNhur Dejate de tonterias, lo haces de puta madre. Rendirse nunca es una opción.",ibereval,0
"@Taaaatiacosta Tatiana la puta q te parió, cállate las vas a sacar",ibereval,1
No es justificable pero... sufre el acoso de independentistas enseñándole lazos amarillos y dice que 'no se puede permitir' que eso pase en campaña... y ¿que haya candidatos encarcelados sí se puede permitir? https://t.co/HEj89QYm4T,ibereval,0
"@pelotazo Jajajaja... a veces me dan unas ganas de contestarte 'cállate zorra' solo para hinchar, pero nunca olvido que eres de los chunchos más piola y objetivos que habrá jamás en este cuático planeta Fútbol. ¡Saludos!",ibereval,1
"Ayyyyyyyyyy ya cállate pendejo chismoso, a nadie le importa a qué puta escuela fuiste 🙄",ibereval,0
"―Confundes reina con zorra, pf. Cállate antes de que te arranque la peluca.",ibereval,1
@Pepe_ElEzequiel Puta!? Puta con las que vos te metes Esa mujer es un ángel enviado por Jesucristo nuestro señor para darnos esa paz que buscamos sólo con verla,ibereval,0
"Y los que no se denuncian... hagamos números. El acoso a las mujeres es diario. No todos los hombres son acosadores, pero todas las mujeres han sido acosadas. https://t.co/jza9llhqWA",ibereval,0
@SoyPutoImbecil me he leido el mismo numero de enciclopedias que lo que te mide la polla,ibereval,0
@pachalou23 @TSanchisG No digas más tonterías acoso no la veas y punto pero lo vuestro es asqueroso sólo sabéis insultar ni la conoces,ibereval,0
@SoyPutoImbecil espero quw tengas mas de 9000 cm de polla,ibereval,0
@Albiol_XG @PPCatalunya @ALevySoler El 'acoso injustificable' son unas personas q la siguen en un acto enseñando un mobil con una imagen de un lazo! y ademas..amarillo!,ibereval,0
@A3Noticias y tu eres un profesional de futbol hijo puta independentista ? .deja el futbol y meterte a politico cabron no jodas este deporte tan bonito.tu eres un puto dictador separatista gilipollas.quieras o no quieras cataluña es de españa y lo sera si,ibereval,0
@avq_07 Que te calles so guarra.,ibereval,1
